ancher,log,label
timestamp command python nimbus create ds failed exit status standard out standard error trace back most recent call last file tmp nimbus create ds line in module vmfs l create vmfs dev disks mpx vmhba vmfs data store file library python site packages system storage vmfs l python line in create vmfs os error mpx vmhba failed to format vmfs volume rc create fs device name dev disks mpx vmhba fs short name vmfs fs name data store device full path dev disks mpx vmhba device file mpx vmhba ats on device mpx vmhba not supported checking if remote hosts are using this device as a valid file system this may take a few seconds creating vmfs file system on mpx vmhba with block size un map granularity un map priority default and volume label data store failed to create vmfs on device mpx vmhba mpx vmhba failed to create vmfs error rc failed to create vmfs on device mpx vmhba,timestamp git version for nimbus heads release g b,irrelevant
timestamp command python nimbus create ds failed exit status standard out standard error trace back most recent call last file tmp nimbus create ds line in module vmfs l create vmfs dev disks mpx vmhba vmfs data store file library python site packages system storage vmfs l python line in create vmfs os error mpx vmhba failed to format vmfs volume rc create fs device name dev disks mpx vmhba fs short name vmfs fs name data store device full path dev disks mpx vmhba device file mpx vmhba ats on device mpx vmhba not supported checking if remote hosts are using this device as a valid file system this may take a few seconds creating vmfs file system on mpx vmhba with block size un map granularity un map priority default and volume label data store failed to create vmfs on device mpx vmhba mpx vmhba failed to create vmfs error rc failed to create vmfs on device mpx vmhba,timestamp running remote command ls d data store,irrelevant
timestamp command python nimbus create ds failed exit status standard out standard error trace back most recent call last file tmp nimbus create ds line in module vmfs l create vmfs dev disks mpx vmhba vmfs data store file library python site packages system storage vmfs l python line in create vmfs os error mpx vmhba failed to format vmfs volume rc create fs device name dev disks mpx vmhba fs short name vmfs fs name data store device full path dev disks mpx vmhba device file mpx vmhba ats on device mpx vmhba not supported checking if remote hosts are using this device as a valid file system this may take a few seconds creating vmfs file system on mpx vmhba with block size un map granularity un map priority default and volume label data store failed to create vmfs on device mpx vmhba mpx vmhba failed to create vmfs error rc failed to create vmfs on device mpx vmhba,timestamp main pipeline false sub deploy mode true,irrelevant
timestamp insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,timestamp power on vm task retry on exception rb vmomi fault insufficient memory resources fault the available memory resources in the parent resource pool are insufficient for the operation,relevant
timestamp insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,timestamp reached max retries forwarding exception insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,relevant
timestamp insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,timestamp rb vmomi fault insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,relevant
timestamp insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,timestamp zhou huang vc qa cat esx power on vm task event chain id,relevant
timestamp insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,timestamp fault insufficient host memory capacity fault the host host can not satisfy the requested memory resources of hex id bytes available memory resources on the host hex id bytes,relevant
timestamp insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,timestamp setting reservation as user given reservation cpu mem,irrelevant
timestamp insufficient host memory capacity fault the host does not have sufficient memory resources to satisfy the reservation,timestamp vm hw version vmx,irrelevant
