name,raw,category,processed,priority,target,note,label
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Regression_RockyLinux_8_x-2_logs_failed_tasks_log.0,"2021-11-23 11:02:10,023 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-23 11:02:10,023 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rocky linux 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,,deepdive.product-bug
__Ansible_Regression_RHEL_8_x-12_logs_failed_tasks_log.0,"2021-11-26 04:01:08,026 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-26 04:01:08,026 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,[product],deepdive.product-bug
__Ansible_Regression_RockyLinux_8_x-2_logs_failed_tasks_log.0,"2021-11-23 11:02:10,023 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-23 11:02:10,023 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rocky linux 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,,deepdive.product-bug
__Ansible_Regression_RHEL_8_x-12_logs_failed_tasks_log.0,"2021-11-26 04:01:08,026 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-26 04:01:08,026 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,[product],deepdive.product-bug
__Ansible_Regression_RockyLinux_8_x-2_logs_failed_tasks_log.0,"2021-11-23 11:02:10,023 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-23 11:02:10,023 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rocky linux 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,,deepdive.product-bug
__Ansible_Regression_RHEL_8_x-12_logs_failed_tasks_log.0,"2021-11-26 04:01:08,026 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-26 04:01:08,026 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,[product],deepdive.product-bug
__Ansible_Regression_RockyLinux_8_x-2_logs_failed_tasks_log.0,"2021-11-23 11:02:10,023 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-23 11:02:10,023 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rocky linux 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,,deepdive.product-bug
__Ansible_Regression_RHEL_8_x-12_logs_failed_tasks_log.0,"2021-11-26 04:01:08,026 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-26 04:01:08,026 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,[product],deepdive.product-bug
__Ansible_Regression_RHEL_8_x-12_logs_failed_tasks_log.0,"2021-11-26 04:01:08,026 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-26 04:01:08,026 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,[product],deepdive.product-bug
__Ansible_Regression_RHEL_8_x-12_logs_failed_tasks_log.0,"2021-11-26 04:01:08,026 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2021-11-26 04:01:08,026 | TASK [Assert cloud-init guest customization checks all PASS] 
task path: /home/worker/workspace/Ansible_Regression_RHEL_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_verify.yml:46
failed: [localhost] => (item=timezone_success is False) => ['VM timezone is America/Los_Angeles, expected timezone is Europe/Berlin'] and timezone_success is False",timezone_issue,"timestamp failed at play go sc cloud init dhcp
timestamp task assert cloud init guest customization checks all pass
task path home worker workspace ansible regression rhel 8 x ansible vsphere gos validation linux guest customization linux go sc verify yml 46
failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false
",deepdive,product-bug,[product],deepdive.product-bug
